index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title,Sentiment,Score
944,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=94, India ,11-Oct-2019,.Everything is good but not satisfied with battery backup.,4.0 out of 5 stars,Apple,Amazon Customer,Good but......?,positive,0.616489828
945,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=94, India ,25-Feb-2020,Easy to handle. User friendly. This is my second Iphone and now addicted to iphone now.,5.0 out of 5 stars,Apple,janakiram,Worth for the money we spent for the device.,positive,0.811113358
946,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=94, India ,27-Feb-2020,"Excellent face unlock, brilliant display, crispy photographs and outstanding battery life makes you pride owner.",4.0 out of 5 stars,Apple,Kishor Dey,Pride to be a owner,positive,0.650150061
947,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=94, India ,27-Jan-2020,I m giving score in %,5.0 out of 5 stars,Apple,gagan,Running Stunning 🥳,positive,0.645572782
948,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=94, India ,15-Oct-2019,Superb Camera,5.0 out of 5 stars,Apple,Prabhat Chaudhary,Excellent Phone,positive,0.753557563
949,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=94, India ,9-Oct-2019,Delighted to purchase in this offer miss the day but still it’s good happy about the product only one thing is missing fingerprint sensor would have been great if it was there,5.0 out of 5 stars,Apple,srivathsa,Good,positive,0.747274876
950,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=95, India ,2-Oct-2019,"I personally say, Amazing bhaishab superb superb phone its original , all thing superb",5.0 out of 5 stars,Apple,Rajveer kumar,Machayenge iphone,neutral,0.530954599
951,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=95, India ,13-Jun-2019,Really good and got it at best price with hdfc card,5.0 out of 5 stars,Apple,haravinthan,Worth it,positive,0.743214369
952,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=95, India ,1-Oct-2019,"Osm osm, using since oct 2019 and till now the battery health didnt got reduced",5.0 out of 5 stars,Apple,M VENKATA RUTHVIK RAJA,Best phone by apple,positive,0.672104299
953,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=95, India ,9-Aug-2019,This is best iPhone ever. Amazing camera quality and as usual the speed of Apple is unprecedented. Battery life is superb and It can go on without charging for 1 and half day with moderate Internet use.,5.0 out of 5 stars,Apple,Amit Tiwari,Best ever from Apple,positive,0.721895158
954,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=95, India ,20-Jul-2019,"Everything is perfect,after all its apple ,but about the seller the packaging was very poor for such an expensive product.",5.0 out of 5 stars,Apple,AK,It’s apple,positive,0.611899555
955,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=95, India ,1-Jan-2020,Must buy from amazon.Sealed packed perfect iphone delivered.,5.0 out of 5 stars,Apple,Akash Agrawal,Must buy,positive,0.66110009
956,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=95, India ,7-Oct-2019,"Got this for 38,000 during great indian festival. Best value for money iphone for sure. Great battery backup and camera. And iOS !! An iphone is an iphone !",5.0 out of 5 stars,Apple,Amazon Customer,Best iphone with value for money!,positive,0.742361009
957,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=95, India ,20-Jul-2019,As usual Apple hasn’t disappointed with their iPhones. Got it in Amazon sale and it is worth the bargain. Happy with how the device functions. Upto my expectations,5.0 out of 5 stars,Apple,Ajitav Padhi,iPhone Rocks,positive,0.63768965
958,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=95, India ,2-Oct-2019,Got the genuine product. The product is the best and bought it during the Amazon sale and got the Best deal for the best price.  Camera is the best in the business.,5.0 out of 5 stars,Apple,Vijay Kumar,Best product for the best price,positive,0.912874579
959,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=95, India ,24-Oct-2019,Lovely mobile looks and performance,5.0 out of 5 stars,Apple,Niki,Really awsome,positive,0.669476092
960,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=96, India ,23-Sep-2019,"You know already everything about XR, best budget phone it is.",5.0 out of 5 stars,Apple,Sumit Shey,Best budget iPhone,positive,0.640326619
961,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=96, India ,2-Oct-2019,I got this delivered in one day,5.0 out of 5 stars,Apple,vinod babu,Value for money,positive,0.673283935
962,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=96, India ,22-Jan-2020,Best phone ever! The battery life is too good! And for gaming this phone is awesome 😎,5.0 out of 5 stars,Apple,Priyanshu khurana,Awesome phone,positive,0.816793919
963,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=96, India ,10-Jan-2020,my Apple xr mobile was not working and camera not working networks problems and charging problem so west Apple xr and amazon Apple mobiles it s a duplicate mobiles not a originals,1.0 out of 5 stars,Apple,Rajesh,It s a not original Apple mobile,negative,0.410205722
964,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=96, India ,9-Nov-2019,Excellent product with good quality of pictures and fingerprint reader . Face ID feature is added security feature. Battery life not as per expectation but still comparatively good .,4.0 out of 5 stars,Apple,sunil verma,Excellent product,positive,0.79475683
965,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=96, India ,4-Nov-2019,Got this at best offer. Nice phone,5.0 out of 5 stars,Apple,Mahesh Babu,Apple,positive,0.61766535
966,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=96, India ,24-Aug-2019,I bought 1 iphone xr. I want to know that how i feel vibrate in i phone.,4.0 out of 5 stars,Apple,sandip,I phone vibrate mechanism with ring,positive,0.650889456
967,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=96, India ,16-Jan-2020,"Amazing phone with superb processor ,face recognition is very responsive battery backup is great , amazing build quality, screen quality is okay not bad but at this price point quality could be better.",5.0 out of 5 stars,Apple,Samir k singh,"Superbbbb "" beast"" iphone",neutral,0.517060697
968,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=96, India ,7-May-2019,Awesome phone. If you can’t afford a lakh phone then this is the best choice. Battery back up is pretty much 2 days. The face recognition is super fast.,5.0 out of 5 stars,Apple,Gaurav G.,Awesome phone with great battery,positive,0.916929364
969,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=96, India ,1-Mar-2020,Awesome purchase great upgrade from 6s. Awesome battery life awesome performance. Truly loved it and quick delivery makes the service from amazon awesome.,5.0 out of 5 stars,Apple,Koushik ghosh,Upgrade from 6s to XR,positive,0.643144548
970,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97, India ,1-Mar-2020,I am missing my android. Nothing good about this phone except camera.,3.0 out of 5 stars,Apple,Roohdaar,Not a fun phone like andriod,negative,0.379347354
971,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97, India ,19-Nov-2019,Great phone for the price. Performs really well compared to the higher end phones at the same segment . Camera perform fantastically and has face recognition for unlocking the phone,5.0 out of 5 stars,Apple,srajan,Great apple budget phone,positive,0.709888399
972,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97, India ,20-Jan-2020,Received in excellent condition and very happy,5.0 out of 5 stars,Apple,Amazon Customer,Jjitendra Patel,positive,0.66110009
973,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97, India ,9-Jun-2019,"LCD screen and little heavy are the only two drawbacks of this classic phone.Rest all like camera,speed,battery life are awesome.",5.0 out of 5 stars,Apple,pratik gupta,I Phone For All !!,neutral,0.594275534
974,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97, India ,1-Mar-2020,Very good battery life and very nice photo quality. Dual SIM works smoothly. Excellent call quality and speaker sound is loud enough. Overall a very decent phone.,5.0 out of 5 stars,Apple,A.S.L.Narayana,Excellent phone,positive,0.753557563
975,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97, India ,2-Mar-2020,No finger print .very pathetic. wen u use helmet u have to put password and password also not work fast type. Battery drain fast and charge late. Camera also not soooo gud,1.0 out of 5 stars,Apple,Rohini Sharma,Below average,positive,0.66110009
976,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97, India ,4-Sep-2019,"All is good however, this was purchased on EMI , but amazon did not initiated process with bank on time and EMI could not be activated, called amazon customer care nothing happened, bad on amazon part",5.0 out of 5 stars,Apple,neeraj Srivastava ,Good product but bad support by amazon,negative,0.362507969
977,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97, India ,4-Oct-2019,Product is reliable and good,4.0 out of 5 stars,Apple,Amazon Customer,Nice one..,positive,0.853325963
978,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97, India ,19-Oct-2019,"There is no fingerprint reader in XR. Camera quality is poor, especially front camera. Battery life is usual for iPhone. Over all the phone is fine but recommend to go fo one plus.",5.0 out of 5 stars,Apple,GURU Automation and Technology,Okay but not meet the expectations,negative,0.272511125
979,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=97, India ,9-Dec-2019,Worse phone ever it hang ill go for replacement lets c what vl b response from apple store,1.0 out of 5 stars,Apple,nomaan pehlari,Worse iphone i made a mistake,neutral,0.551886559
980,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98, India ,20-Jul-2019,Excellent quality and thankew Amazon for such lovely prime day deal of 15-16 july really appreciated and hope in future also you will be given deals on iphones fully satisfied from Amazon in everything,5.0 out of 5 stars,Apple,Honeysuratiya,Apple iPhone XR,neutral,0.478513539
981,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98, India ,13-Dec-2019,earphones not workinggg .. n adapter has been changed ...seller replaced with normal charger,5.0 out of 5 stars,Apple,mohan,earphones not working,negative,0.182832107
982,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98, India ,2-Jun-2019,"This is my 3rd iPhone and almost everyone in my family including my mom have IPhone now... Apple phones are best phones. Buy them without any doubt.. Very stable, no lag, user friendly , long lasting",5.0 out of 5 stars,Apple,Amazon Customer,Nothing can beat IPhone,neutral,0.492071211
983,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98, India ,10-Nov-2019,"Experience of upgrading to XR from 6s for me is awesome.. it’s really really nice phone from all aspects.. battery life, picture quality and face unlock is really great..",5.0 out of 5 stars,Apple,sukanta k.,Awesome..,positive,0.849532485
984,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98, India ,26-Oct-2019,Superb very very good battery life it can go for 2 days also,5.0 out of 5 stars,Apple,Shaji kutty,Nice phone to upgrade,positive,0.745330334
985,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98, India ,13-Aug-2019,Elegant phone with dual sim support great battery life. Best apple phone under 80k,4.0 out of 5 stars,Apple,Amazon Customer,Trust me guys it’s better than iPhone X in all aspects,positive,0.666070223
986,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98, India ,19-Jul-2019,Amazing portrait pictures and super fast processor. Didn’t feel any lag after using for at least 3 month,5.0 out of 5 stars,Apple,alok k.,Great phone,positive,0.747135341
987,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98, India ,23-Jul-2019,As usual apple product.,5.0 out of 5 stars,Apple,Supriyo Sarkar,Nice,positive,0.830548525
988,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98, India ,11-Jul-2019,Kehna hai ..... kya ?  Le lo yaar . Itz great . Bezels are there but will get use to soon .,4.0 out of 5 stars,Apple,vinod k sharma,Kehna hai .... kya ?,positive,0.655315757
989,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=98, India ,4-Jul-2019,No words to say it's iPhone it's always in top place,5.0 out of 5 stars,Apple,Naveen Hunter,Excellent,positive,0.79475683
